date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:09:59	7130/7130	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:09:58%20GMT	https://www.zoomcar.com/delhi/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/delhi/ak.m	(from https://www.zoomcar.com/delhi/)
17:09:59	7130/7130	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:09:58%20GMT	https://www.zoomcar.com/delhi/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/delhi/ak.t	(from https://www.zoomcar.com/delhi/)
17:09:59	90/-1	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:09:58%20GMT	https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service	(from https://www.zoomcar.com/delhi/)
17:10:01	1040933/1040933	---MCZ	200	added ('OK')	text/html	etag:W/%22719a19f9ae2295862f0b8eb01480420b%22	https://www.zoomcar.com/car-rentals/delhi-agra-cab-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/delhi-agra-cab-services.html	(from https://www.zoomcar.com/delhi/)
17:10:02	1041201/1041201	---MCZ	200	added ('OK')	text/html	etag:W/%220bcbb4721dae67fec96391e2bc9e65ff%22	https://www.zoomcar.com/car-rentals/delhi-ladakh-cab-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/delhi-ladakh-cab-services.html	(from https://www.zoomcar.com/delhi/)
17:10:02	19692/19692	---M-Z	200	added ('OK')	text/html	etag:W/%225534b225c0d94b312280a773133e7d81%22	https://www.zoomcar.com/mumbai/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/mumbai/search.html	(from https://www.zoomcar.com/mumbai/)
17:10:02	7127/7127	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:01%20GMT	https://www.zoomcar.com/mumbai/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/mumbai/ak.m	(from https://www.zoomcar.com/mumbai/)
17:10:03	7127/7127	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:01%20GMT	https://www.zoomcar.com/mumbai/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/mumbai/ak.t	(from https://www.zoomcar.com/mumbai/)
17:10:03	90/90	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:02%20GMT	https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service	(from https://www.zoomcar.com/mumbai/)
17:10:04	1040918/1040918	---MCZ	200	added ('OK')	text/html	etag:W/%22243191886fa9615820fb4d3c2a76669d%22	https://www.zoomcar.com/car-rentals/mumbai-pune-cab-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/mumbai-pune-cab-services.html	(from https://www.zoomcar.com/mumbai/)
17:10:04	19693/19693	---M-Z	200	added ('OK')	text/html	etag:W/%22b80e3dd4831c99787c2b45b6f1c5e7e2%22	https://www.zoomcar.com/chennai/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/chennai/search.html	(from https://www.zoomcar.com/chennai/)
17:10:04	7132/7132	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:03%20GMT	https://www.zoomcar.com/chennai/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/chennai/ak.m	(from https://www.zoomcar.com/chennai/)
17:10:05	7132/7132	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:04%20GMT	https://www.zoomcar.com/chennai/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/chennai/ak.t	(from https://www.zoomcar.com/chennai/)
17:10:05	90/-1	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:04%20GMT	https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service	(from https://www.zoomcar.com/chennai/)
17:10:06	1041051/1041051	---MCZ	200	added ('OK')	text/html	etag:W/%2246d6800c1bde6855aa7d81d9a9af06a8%22	https://www.zoomcar.com/car-rentals/Chennai-Pondicherry-car-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Chennai-Pondicherry-car-services.html	(from https://www.zoomcar.com/chennai/)
17:10:07	1040982/1040982	---MCZ	200	added ('OK')	text/html	etag:W/%227b3a460b036033b2ac773106e1cad360%22	https://www.zoomcar.com/car-rentals/Chennai-Tirupati-car-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Chennai-Tirupati-car-services.html	(from https://www.zoomcar.com/chennai/)
17:10:08	19695/19695	---M-Z	200	added ('OK')	text/html	etag:W/%220e8e629f8a397412463aa24cf1b831a7%22	https://www.zoomcar.com/hyderabad/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/hyderabad/search.html	(from https://www.zoomcar.com/hyderabad/)
17:10:08	7142/7142	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:07%20GMT	https://www.zoomcar.com/hyderabad/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/hyderabad/ak.m	(from https://www.zoomcar.com/hyderabad/)
17:10:08	7142/7142	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:07%20GMT	https://www.zoomcar.com/hyderabad/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/hyderabad/ak.t	(from https://www.zoomcar.com/hyderabad/)
17:10:09	90/90	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:07%20GMT	https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service	(from https://www.zoomcar.com/hyderabad/)
17:10:09	1041499/1041499	---MCZ	200	added ('OK')	text/html	etag:W/%22a90456b9044029728cc642512532095b%22	https://www.zoomcar.com/car-rentals/hyderabad-srisailam-car-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/hyderabad-srisailam-car-services.html	(from https://www.zoomcar.com/hyderabad/)
17:10:10	1041400/1041400	---MCZ	200	added ('OK')	text/html	etag:W/%224458d7e4fca9336c0aee380d29d843a6%22	https://www.zoomcar.com/car-rentals/hyderabad-vijayawada-car-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/hyderabad-vijayawada-car-services.html	(from https://www.zoomcar.com/hyderabad/)
17:10:10	19696/19696	---M-Z	200	added ('OK')	text/html	etag:W/%2289ae9ed1cd4bacc5a9b909f1006f5219%22	https://www.zoomcar.com/chandigarh/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/chandigarh/search.html	(from https://www.zoomcar.com/chandigarh/)
17:10:11	7147/7147	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:10%20GMT	https://www.zoomcar.com/chandigarh/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/chandigarh/ak.m	(from https://www.zoomcar.com/chandigarh/)
17:10:11	7147/7147	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:10%20GMT	https://www.zoomcar.com/chandigarh/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/chandigarh/ak.t	(from https://www.zoomcar.com/chandigarh/)
17:10:11	90/90	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:10%20GMT	https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service	(from https://www.zoomcar.com/chandigarh/)
17:10:12	1041019/1041019	---MCZ	200	added ('OK')	text/html	etag:W/%2276cb35225be5475180b89c1b8e0ba850%22	https://www.zoomcar.com/car-rentals/Chandigarh-Manikaran-car-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Chandigarh-Manikaran-car-services.html	(from https://www.zoomcar.com/chandigarh/)
17:10:13	1040999/1040999	---MCZ	200	added ('OK')	text/html	etag:W/%2239a4a914a10e7edbe51e61bbfce77835%22	https://www.zoomcar.com/car-rentals/Chandigarh-Shimla-car-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Chandigarh-Shimla-car-services.html	(from https://www.zoomcar.com/chandigarh/)
17:10:13	19692/19692	---M-Z	200	added ('OK')	text/html	etag:W/%225435049026cc9cd5bbb469f40341f964%22	https://www.zoomcar.com/kolkata/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/kolkata/search.html	(from https://www.zoomcar.com/kolkata/)
17:10:14	7132/7132	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:13%20GMT	https://www.zoomcar.com/kolkata/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/kolkata/ak.m	(from https://www.zoomcar.com/kolkata/)
17:10:14	7132/7132	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:13%20GMT	https://www.zoomcar.com/kolkata/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/kolkata/ak.t	(from https://www.zoomcar.com/kolkata/)
17:10:14	90/90	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:13%20GMT	https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service	(from https://www.zoomcar.com/kolkata/)
17:10:15	1040858/1040858	---MCZ	200	added ('OK')	text/html	etag:W/%2228aac891c62020d0a85d45a462ce5768%22	https://www.zoomcar.com/car-rentals/Kolkata-Puri-car-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Kolkata-Puri-car-services.html	(from https://www.zoomcar.com/kolkata/)
17:10:16	1041041/1041041	---MCZ	200	added ('OK')	text/html	etag:W/%229c78a7c3cac494e14a4794ef7f8c814d%22	https://www.zoomcar.com/car-rentals/Kolkata-Siliguri-car-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Kolkata-Siliguri-car-services.html	(from https://www.zoomcar.com/kolkata/)
17:10:16	19696/19696	---M-Z	200	added ('OK')	text/html	etag:W/%22b994aa77edee1847f50e21ee865cf76e%22	https://www.zoomcar.com/ahmedabad/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/ahmedabad/search.html	(from https://www.zoomcar.com/ahmedabad/)
17:10:17	7142/7142	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:16%20GMT	https://www.zoomcar.com/ahmedabad/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/ahmedabad/ak.m	(from https://www.zoomcar.com/ahmedabad/)
17:10:17	7142/7142	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:16%20GMT	https://www.zoomcar.com/ahmedabad/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/ahmedabad/ak.t	(from https://www.zoomcar.com/ahmedabad/)
17:10:17	90/90	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:16%20GMT	https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service	(from https://www.zoomcar.com/ahmedabad/)
17:10:18	1040909/1040909	---MCZ	200	added ('OK')	text/html	etag:W/%228059124601239273af2c33a1b22a27b0%22	https://www.zoomcar.com/car-rentals/Ahmedabad-Udaipur-Cab-Services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Ahmedabad-Udaipur-Cab-Services.html	(from https://www.zoomcar.com/ahmedabad/)
17:10:19	1041122/1041122	---MCZ	200	added ('OK')	text/html	etag:W/%22cb57d413034a64fe7005fb6f1063bbfc%22	https://www.zoomcar.com/car-rentals/Ahmedabad-Maunt-Abu-Cab-Services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Ahmedabad-Maunt-Abu-Cab-Services.html	(from https://www.zoomcar.com/ahmedabad/)
17:10:19	19696/19696	---M-Z	200	added ('OK')	text/html	etag:W/%22d8dc326dffa4dbeaa087d4e48e50cdf9%22	https://www.zoomcar.com/coimbatore/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/coimbatore/search.html	(from https://www.zoomcar.com/coimbatore/)
17:10:20	7147/7147	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:19%20GMT	https://www.zoomcar.com/coimbatore/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/coimbatore/ak.m	(from https://www.zoomcar.com/coimbatore/)
17:10:20	7147/7147	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:19%20GMT	https://www.zoomcar.com/coimbatore/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/coimbatore/ak.t	(from https://www.zoomcar.com/coimbatore/)
17:10:20	90/-1	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:19%20GMT	https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service	(from https://www.zoomcar.com/coimbatore/)
17:10:22	1040730/1040730	---MCZ	200	added ('OK')	text/html	etag:W/%2205898bcfc2ddfb676add40bbc6273ee4%22	https://www.zoomcar.com/car-rentals/Coimbatore-Ooty-cab-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Coimbatore-Ooty-cab-services.html	(from https://www.zoomcar.com/coimbatore/)
17:10:23	1040657/1040657	---MCZ	200	added ('OK')	text/html	etag:W/%223a35c6eef978d7a44b49e3d22c206170%22	https://www.zoomcar.com/car-rentals/Coimbatore-Chennai-cab-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Coimbatore-Chennai-cab-services.html	(from https://www.zoomcar.com/coimbatore/)
17:10:23	19692/19692	---M-Z	200	added ('OK')	text/html	etag:W/%220b1d16b96eba7b7e46a02511129c1cf0%22	https://www.zoomcar.com/indore/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/indore/search.html	(from https://www.zoomcar.com/indore/)
17:10:23	7127/7127	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:22%20GMT	https://www.zoomcar.com/indore/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/indore/ak.m	(from https://www.zoomcar.com/indore/)
17:10:23	7127/7127	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:22%20GMT	https://www.zoomcar.com/indore/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/indore/ak.t	(from https://www.zoomcar.com/indore/)
17:10:24	90/90	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:23%20GMT	https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service	(from https://www.zoomcar.com/indore/)
17:10:24	19691/19691	---M-Z	200	added ('OK')	text/html	etag:W/%228afaa778f4f39679c068d3d09ba28428%22	https://www.zoomcar.com/jaipur/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/jaipur/search.html	(from https://www.zoomcar.com/jaipur/)
17:10:24	7127/7127	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:23%20GMT	https://www.zoomcar.com/jaipur/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/jaipur/ak.m	(from https://www.zoomcar.com/jaipur/)
17:10:24	7127/7127	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:23%20GMT	https://www.zoomcar.com/jaipur/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/jaipur/ak.t	(from https://www.zoomcar.com/jaipur/)
17:10:25	90/90	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:24%20GMT	https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service	(from https://www.zoomcar.com/jaipur/)
17:10:25	1040805/1040805	---MCZ	200	added ('OK')	text/html	etag:W/%22ab36e0e9acf1ec07719725324a10e9c0%22	https://www.zoomcar.com/jaipur-delhi-car-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/jaipur-delhi-car-services.html	(from https://www.zoomcar.com/jaipur/)
17:10:26	90/-1	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:25%20GMT	https://www.zoomcar.com/ludhiana/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/ludhiana/search.187.delayed	(from https://www.zoomcar.com/ludhiana/)
17:10:26	90/-1	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:25%20GMT	https://www.zoomcar.com/ludhiana/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/ludhiana/ak.188.delayed	(from https://www.zoomcar.com/ludhiana/)
17:10:27	90/-1	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:26%20GMT	https://www.zoomcar.com/ludhiana/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/ludhiana/ak.189.delayed	(from https://www.zoomcar.com/ludhiana/)
17:10:27	0/-1	---M--	302	error ('')			https://www.zoomcar.com/ludhiana/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/ludhiana/search.18a.delayed	(from https://www.zoomcar.com/ludhiana/)
17:10:28	90/-1	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:26%20GMT	https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service.18b.delayed	(from https://www.zoomcar.com/ludhiana/)
17:10:29	1040591/1040591	---MCZ	200	added ('OK')	text/html	etag:W/%22b8bbe8165531f92900568e8ae10b81ce%22	https://www.zoomcar.com/car-rentals/Ludhiana-Manali-cab-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Ludhiana-Manali-cab-services.html	(from https://www.zoomcar.com/ludhiana/)
17:10:30	1040878/1040878	---MCZ	200	added ('OK')	text/html	etag:W/%22f8a9f62519afe1c30f090af2d0ecc44f%22	https://www.zoomcar.com/car-rentals/Ludhiana-Shimla-cab-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Ludhiana-Shimla-cab-services.html	(from https://www.zoomcar.com/ludhiana/)
17:10:30	90/90	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:29%20GMT	https://www.zoomcar.com/mangalore/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/mangalore/search.18e.delayed	(from https://www.zoomcar.com/mangalore/)
17:10:30	90/90	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:29%20GMT	https://www.zoomcar.com/mangalore/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/mangalore/ak.m	(from https://www.zoomcar.com/mangalore/)
17:10:31	90/90	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Sep%202021%2011:10:30%20GMT	https://www.zoomcar.com/mangalore/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/mangalore/ak.t	(from https://www.zoomcar.com/mangalore/)
17:10:31	0/-1	---M--	302	error ('')			https://www.zoomcar.com/mangalore/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/mangalore/search.191.delayed	(from https://www.zoomcar.com/mangalore/)
17:10:31	0/-1	---M--	302	error ('')			https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service.192.delayed	(from https://www.zoomcar.com/mangalore/)
17:10:31	1040858/1040858	---MCZ	200	added ('OK')	text/html	etag:W/%22697c3c91434de4524abd4e744a5d48b7%22	https://www.zoomcar.com/car-rentals/Mangalore-Coorg-cab-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Mangalore-Coorg-cab-services.html	(from https://www.zoomcar.com/mangalore/)
17:10:32	1041868/1041868	---MCZ	200	added ('OK')	text/html	etag:W/%22ab21e7bd030aeac9b53490c807287563%22	https://www.zoomcar.com/car-rentals/bangalore-mangalore-cab-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/bangalore-mangalore-cab-services.html	(from https://www.zoomcar.com/mangalore/)
17:10:33	19692/19692	---M-Z	200	added ('OK')	text/html	etag:W/%227140320b3749c14b729473c65b0b8517%22	https://www.zoomcar.com/mysore/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/mysore/search.html	(from https://www.zoomcar.com/mysore/)
17:10:33	7127/7127	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:32%20GMT	https://www.zoomcar.com/mysore/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/mysore/ak.m	(from https://www.zoomcar.com/mysore/)
17:10:33	7127/7127	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:32%20GMT	https://www.zoomcar.com/mysore/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/mysore/ak.t	(from https://www.zoomcar.com/mysore/)
17:10:33	0/-1	---M--	302	error ('')			https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service.198.delayed	(from https://www.zoomcar.com/mysore/)
17:10:34	291342/291342	---M-Z	200	added ('OK')	text/html	etag:W/%22ea0d25d0c466c4c866105facd52c55a5%22	https://www.zoomcar.com/car-rentals/bangalore-mysore-cab-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/bangalore-mysore-cab-services.html	(from https://www.zoomcar.com/mysore/)
17:10:35	290119/290119	---M-Z	200	added ('OK')	text/html	etag:W/%228fffb988003234f5bb9213ee94855478%22	https://www.zoomcar.com/car-rentals/Mysore-Coorg-cab-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Mysore-Coorg-cab-services.html	(from https://www.zoomcar.com/mysore/)
17:10:35	19690/19690	---M-Z	200	added ('OK')	text/html	etag:W/%22706fe5310739cc1f910b552f155b98b3%22	https://www.zoomcar.com/vizag/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/vizag/search.html	(from https://www.zoomcar.com/vizag/)
17:10:35	7122/7122	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:34%20GMT	https://www.zoomcar.com/vizag/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/vizag/ak.m	(from https://www.zoomcar.com/vizag/)
17:10:35	7122/7122	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:34%20GMT	https://www.zoomcar.com/vizag/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/vizag/ak.t	(from https://www.zoomcar.com/vizag/)
17:10:35	0/-1	---M--	302	error ('')			https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service.19e.delayed	(from https://www.zoomcar.com/vizag/)
17:10:36	276812/276812	---M-Z	200	added ('OK')	text/html	etag:W/%228ff953446122beb790139b57db83d913%22	https://www.zoomcar.com/car-rentals/Vizag-Hyderabad-Cab-Services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Vizag-Hyderabad-Cab-Services.html	(from https://www.zoomcar.com/vizag/)
17:10:36	277006/277006	---M-Z	200	added ('OK')	text/html	etag:W/%225a4ca0126cc1ed78835620e90555704f%22	https://www.zoomcar.com/car-rentals/Vizag-Vijayawada-Cab-Services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Vizag-Vijayawada-Cab-Services.html	(from https://www.zoomcar.com/vizag/)
17:10:36	19691/19691	---M-Z	200	added ('OK')	text/html	etag:W/%22ded37455530e511933711a07bfb2cade%22	https://www.zoomcar.com/nagpur/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/nagpur/search.html	(from https://www.zoomcar.com/nagpur/)
17:10:36	7127/7127	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:35%20GMT	https://www.zoomcar.com/nagpur/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/nagpur/ak.m	(from https://www.zoomcar.com/nagpur/)
17:10:37	7127/7127	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:36%20GMT	https://www.zoomcar.com/nagpur/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/nagpur/ak.t	(from https://www.zoomcar.com/nagpur/)
17:10:37	0/-1	---M--	302	error ('')			https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service.1a4.delayed	(from https://www.zoomcar.com/nagpur/)
17:10:37	282967/282967	---M-Z	200	added ('OK')	text/html	etag:W/%228abf362a058c4a97f517805c0629d3a0%22	https://www.zoomcar.com/car-rentals/mumbai-nagpur-cab-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/mumbai-nagpur-cab-services.html	(from https://www.zoomcar.com/nagpur/)
17:10:38	19690/19690	---M-Z	200	added ('OK')	text/html	etag:W/%22595d7b650d00590ce31b290a3c8155dd%22	https://www.zoomcar.com/kochi/search	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/kochi/search.html	(from https://www.zoomcar.com/kochi/)
17:10:38	7122/7122	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:37%20GMT	https://www.zoomcar.com/kochi/ak.m	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/kochi/ak.m	(from https://www.zoomcar.com/kochi/)
17:10:38	7122/7122	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Sep%202021%2011:10:37%20GMT	https://www.zoomcar.com/kochi/ak.t	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/kochi/ak.t	(from https://www.zoomcar.com/kochi/)
17:10:38	0/-1	---M--	302	error ('')			https://www.zoomcar.com/surat/airport-taxi-service	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/surat/airport-taxi-service.1a9.delayed	(from https://www.zoomcar.com/kochi/)
17:10:39	236007/236007	---M-Z	200	added ('OK')	text/html	etag:W/%2289182518dc38c68ed3ad265c2d640e21%22	https://www.zoomcar.com/car-rentals/Kochi-Alleppey-cab-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Kochi-Alleppey-cab-services.html	(from https://www.zoomcar.com/kochi/)
17:10:39	236072/236072	---M-Z	200	added ('OK')	text/html	etag:W/%221ab3f91a722f6982363cbab86901f214%22	https://www.zoomcar.com/car-rentals/Kochi-Munnar-cab-services	E:/Web%20Development/Zoom%20Car/www.zoomcar.com/car-rentals/Kochi-Munnar-cab-services.html	(from https://www.zoomcar.com/kochi/)
